id,trial,domain,question,prob,extremity,upper,lower,p100,dv,support,epistemicness,support_focal,support_foil,knowledge,focal,foil,targetA,targetB,age,gender,coeff
29,23,2,14,1,.5,1,,1,4.2626796,1.2039728,4,100,30,50,8,5,Wisconsin,Massachusetts,28,1,2.8607268
29,24,2,9,1,.5,1,,1,4.2626796,.84729785,4,70,30,50,3,5,Kansas,Massachusetts,28,1,2.8607268
29,25,2,4,0,.5,,0,1,-4.2626801,-.69314718,4,50,100,50,1,8,Georgia,Wisconsin,28,1,2.8607268
29,26,2,12,1,.5,1,,1,4.2626796,2.1972246,4,90,10,50,6,4,Montana,Maryland,28,1,2.8607268
29,27,2,7,0,.5,,0,1,-4.2626801,-.28768209,4,60,80,50,2,7,Idaho,New Mexico,28,1,2.8607268
29,28,2,6,1,.5,1,,1,4.2626796,1.7917595,4,60,10,50,2,4,Idaho,Maryland,28,1,2.8607268
29,29,2,3,.30000001,.19999999,,.30000001,0,-.84729779,-.47000363,4,50,80,50,1,7,Georgia,New Mexico,28,1,2.8607268
29,30,2,16,.5,0,,,0,0,-.10536052,4,90,100,50,6,8,Montana,Wisconsin,28,1,2.8607268
29,31,2,15,.5,0,,,0,0,.11778303,4,90,80,50,6,7,Montana,New Mexico,28,1,2.8607268
29,32,2,11,.69999999,.19999999,.69999999,,0,.84729779,1.0986123,4,30,10,50,5,4,Massachusetts,Maryland,28,1,2.8607268
29,33,0,3,.89999998,.39999998,.89999998,,0,2.1972244,1.0414538,4.4000001,85,30,80,7,1,Spurs,76ers,28,1,3.021162
29,34,0,14,.75,.25,.75,,0,1.0986123,.4054651,4.4000001,75,50,80,5,6,Lakers,Pacers,28,1,3.021162
29,35,0,13,1,.5,1,,1,4.2626796,.16251893,4.4000001,100,85,80,4,8,Heat,Thunder,28,1,3.021162
29,36,0,16,0,.5,,0,1,-4.2626801,-.53062826,4.4000001,50,85,80,6,8,Pacers,Thunder,28,1,3.021162
29,37,0,9,0,.5,,0,1,-4.2626801,-.51082563,4.4000001,60,100,80,3,4,Clippers,Heat,28,1,3.021162
29,38,0,12,.44999999,.050000012,,.44999999,0,-.20067075,-.16251893,4.4000001,85,100,80,7,4,Spurs,Heat,28,1,3.021162
29,39,0,15,.89999998,.39999998,.89999998,,0,2.1972244,.53062826,4.4000001,85,50,80,7,6,Spurs,Pacers,28,1,3.021162
29,40,0,4,0,.5,,0,1,-4.2626801,-1.0414538,4.4000001,30,85,80,1,8,76ers,Thunder,28,1,3.021162
29,41,0,8,.2,.30000001,,.2,0,-1.3862944,-.75377178,4.4000001,40,85,80,2,8,Celtics,Thunder,28,1,3.021162
29,42,0,1,.60000002,.10000002,.60000002,,0,.40546522,.69314718,4.4000001,60,30,80,3,1,Clippers,76ers,28,1,3.021162
29,43,0,6,.050000001,.44999999,,.050000001,0,-2.9444389,-.62860864,4.4000001,40,75,80,2,5,Celtics,Lakers,28,1,3.021162
29,44,0,2,.89999998,.39999998,.89999998,,0,2.1972244,.91629076,4.4000001,75,30,80,5,1,Lakers,76ers,28,1,3.021162
29,45,0,5,.5,0,,,0,0,-.4054651,4.4000001,40,60,80,2,3,Celtics,Clippers,28,1,3.021162
29,46,0,7,.40000001,.099999994,,.40000001,0,-.40546513,-.75377178,4.4000001,40,85,80,2,7,Celtics,Spurs,28,1,3.021162
29,47,0,10,.30000001,.19999999,,.30000001,0,-.84729779,-.18232156,4.4000001,50,60,80,6,3,Pacers,Clippers,28,1,3.021162
29,48,0,11,.30000001,.19999999,,.30000001,0,-.84729779,-.28768209,4.4000001,75,100,80,5,4,Lakers,Heat,28,1,3.021162
30,1,2,10,1,.5,1,,1,4.2626796,.51082563,6.0999999,100,60,90,6,3,Montana,Kansas,20,1,4.8144069
30,2,2,5,.80000001,.30000001,.80000001,,0,1.3862945,.15415068,6.0999999,70,60,90,2,3,Idaho,Kansas,20,1,4.8144069
30,3,2,12,0,.5,,0,1,-4.2626801,-.91629076,6.0999999,40,100,90,4,6,Maryland,Montana,20,1,4.8144069
30,4,2,11,.30000001,.19999999,,.30000001,0,-.84729779,-.28768209,6.0999999,30,40,90,5,4,Massachusetts,Maryland,20,1,4.8144069
30,5,2,9,.1,.40000001,,.1,0,-2.1972246,-.69314718,6.0999999,30,60,90,5,3,Massachusetts,Kansas,20,1,4.8144069
30,6,2,7,.40000001,.099999994,,.40000001,0,-.40546513,-.25131443,6.0999999,70,90,90,2,7,Idaho,New Mexico,20,1,4.8144069
30,7,2,1,.5,0,,,0,0,.28768209,6.0999999,80,60,90,1,3,Georgia,Kansas,20,1,4.8144069
30,8,2,3,.89999998,.39999998,.89999998,,0,2.1972244,.11778303,6.0999999,90,80,90,7,1,New Mexico,Georgia,20,1,4.8144069
30,9,2,13,1,.5,1,,1,4.2626796,1.0986123,6.0999999,90,30,90,7,5,New Mexico,Massachusetts,20,1,4.8144069
30,10,2,6,1,.5,1,,1,4.2626796,.55961579,6.0999999,70,40,90,2,4,Idaho,Maryland,20,1,4.8144069
30,11,2,14,1,.5,1,,1,4.2626796,.51082563,6.0999999,50,30,90,8,5,Wisconsin,Massachusetts,20,1,4.8144069
30,12,2,4,.60000002,.10000002,.60000002,,0,.40546522,.47000363,6.0999999,80,50,90,1,8,Georgia,Wisconsin,20,1,4.8144069
30,13,2,2,0,.5,,0,1,-4.2626801,-.69314718,6.0999999,40,80,90,4,1,Maryland,Georgia,20,1,4.8144069
30,14,2,15,.69999999,.19999999,.69999999,,0,.84729779,.10536052,6.0999999,100,90,90,6,7,Montana,New Mexico,20,1,4.8144069
30,15,2,8,.89999998,.39999998,.89999998,,0,2.1972244,.33647224,6.0999999,70,50,90,2,8,Idaho,Wisconsin,20,1,4.8144069
30,16,2,16,1,.5,1,,1,4.2626796,.69314718,6.0999999,100,50,90,6,8,Montana,Wisconsin,20,1,4.8144069
30,17,1,2,1,.5,1,,1,4.2626796,.98082924,6.1999998,80,30,90,1,6,Atlanta,Minneapolis,20,1,5.9307504
30,18,1,16,0,.5,,0,1,-4.2626801,-.33647224,6.1999998,50,70,90,8,4,San Francisco,Memphis,20,1,5.9307504
30,19,1,8,1,.5,1,,1,4.2626796,.22314355,6.1999998,50,40,90,8,2,San Francisco,Buffalo,20,1,5.9307504
30,20,1,14,0,.5,,0,1,-4.2626801,-.84729785,6.1999998,30,70,90,6,4,Minneapolis,Memphis,20,1,5.9307504
30,21,1,11,1,.5,1,,1,4.2626796,.4054651,6.1999998,90,60,90,7,3,New Orleans,Los Angeles,20,1,5.9307504
30,22,1,1,0,.5,,0,1,-4.2626801,-.22314355,6.1999998,80,100,90,1,5,Atlanta,Miami,20,1,5.9307504
30,23,1,12,1,.5,1,,1,4.2626796,.18232156,6.1999998,60,50,90,3,8,Los Angeles,San Francisco,20,1,5.9307504
30,24,1,3,0,.5,,0,1,-4.2626801,-.11778303,6.1999998,80,90,90,1,7,Atlanta,New Orleans,20,1,5.9307504
30,25,1,7,0,.5,,0,1,-4.2626801,-.81093019,6.1999998,40,90,90,2,7,Buffalo,New Orleans,20,1,5.9307504
30,26,1,6,.40000001,.099999994,,.40000001,0,-.40546513,-.28768209,6.1999998,30,40,90,6,2,Minneapolis,Buffalo,20,1,5.9307504
30,27,1,13,.5,0,,,0,0,-.35667494,6.1999998,70,100,90,4,5,Memphis,Miami,20,1,5.9307504
30,28,1,4,1,.5,1,,1,4.2626796,.47000363,6.1999998,80,50,90,1,8,Atlanta,San Francisco,20,1,5.9307504
30,29,1,9,0,.5,,0,1,-4.2626801,-.51082563,6.1999998,60,100,90,3,5,Los Angeles,Miami,20,1,5.9307504
30,30,1,10,.1,.40000001,,.1,0,-2.1972246,-.69314718,6.1999998,30,60,90,6,3,Minneapolis,Los Angeles,20,1,5.9307504
30,31,1,5,0,.5,,0,1,-4.2626801,-.91629076,6.1999998,40,100,90,2,5,Buffalo,Miami,20,1,5.9307504
30,32,1,15,.60000002,.10000002,.60000002,,0,.40546522,-.25131443,6.1999998,70,90,90,4,7,Memphis,New Orleans,20,1,5.9307504
30,33,0,1,.40000001,.099999994,,.40000001,0,-.40546513,-.13353139,5.0999999,70,80,10,3,1,Clippers,76ers,20,1,1.3854463
30,34,0,4,.69999999,.19999999,.69999999,,0,.84729779,.98082924,5.0999999,80,30,10,1,8,76ers,Thunder,20,1,1.3854463
30,35,0,12,.60000002,.10000002,.60000002,,0,.40546522,-.18232156,5.0999999,50,60,10,4,7,Heat,Spurs,20,1,1.3854463
30,36,0,10,.80000001,.30000001,.80000001,,0,1.3862945,.55961579,5.0999999,70,40,10,3,6,Clippers,Pacers,20,1,1.3854463
30,37,0,2,.89999998,.39999998,.89999998,,0,2.1972244,.11778303,5.0999999,90,80,10,5,1,Lakers,76ers,20,1,1.3854463
30,38,0,5,.80000001,.30000001,.80000001,,0,1.3862945,.35667494,5.0999999,100,70,10,2,3,Celtics,Clippers,20,1,1.3854463
30,39,0,13,.40000001,.099999994,,.40000001,0,-.40546513,-.51082563,5.0999999,30,50,10,8,4,Thunder,Heat,20,1,1.3854463
30,40,0,11,.89999998,.39999998,.89999998,,0,2.1972244,.58778667,5.0999999,90,50,10,5,4,Lakers,Heat,20,1,1.3854463
30,41,0,15,.5,0,,,0,0,.4054651,5.0999999,60,40,10,7,6,Spurs,Pacers,20,1,1.3854463
30,42,0,14,.2,.30000001,,.2,0,-1.3862944,-.81093019,5.0999999,40,90,10,6,5,Pacers,Lakers,20,1,1.3854463
30,43,0,3,.69999999,.19999999,.69999999,,0,.84729779,.28768209,5.0999999,80,60,10,1,7,76ers,Spurs,20,1,1.3854463
30,44,0,16,.5,0,,,0,0,-.28768209,5.0999999,30,40,10,8,6,Thunder,Pacers,20,1,1.3854463
30,45,0,7,.69999999,.19999999,.69999999,,0,.84729779,.51082563,5.0999999,100,60,10,2,7,Celtics,Spurs,20,1,1.3854463
30,46,0,9,.80000001,.30000001,.80000001,,0,1.3862945,.33647224,5.0999999,70,50,10,3,4,Clippers,Heat,20,1,1.3854463
30,47,0,8,.30000001,.19999999,,.30000001,0,-.84729779,-1.2039728,5.0999999,30,100,10,8,2,Thunder,Celtics,20,1,1.3854463
30,48,0,6,.40000001,.099999994,,.40000001,0,-.40546513,-.10536052,5.0999999,90,100,10,5,2,Lakers,Celtics,20,1,1.3854463
31,1,1,15,.55000001,.050000012,.55000001,,0,.20067075,.057158414,3.4000001,90,85,65,7,4,New Orleans,Memphis,31,1,3.7856035
31,2,1,8,.69999999,.19999999,.69999999,,0,.84729779,.33647224,3.4000001,70,50,65,8,2,San Francisco,Buffalo,31,1,3.7856035
31,3,1,10,.050000001,.44999999,,.050000001,0,-2.9444389,-.58778667,3.4000001,50,90,65,6,3,Minneapolis,Los Angeles,31,1,3.7856035
31,4,1,5,.94999999,.44999999,.94999999,,0,2.9444387,.69314718,3.4000001,100,50,65,5,2,Miami,Buffalo,31,1,3.7856035
31,5,1,3,.55000001,.050000012,.55000001,,0,.20067075,0,3.4000001,90,90,65,7,1,New Orleans,Atlanta,31,1,3.7856035
31,6,1,11,.47999999,.020000011,,.47999999,0,-.08004269,0,3.4000001,90,90,65,7,3,New Orleans,Los Angeles,31,1,3.7856035
31,7,1,4,.52999997,.029999971,.52999997,,0,.1201442,.25131443,3.4000001,90,70,65,1,8,Atlanta,San Francisco,31,1,3.7856035
31,8,1,13,.44999999,.050000012,,.44999999,0,-.20067075,-.16251893,3.4000001,85,100,65,4,5,Memphis,Miami,31,1,3.7856035
31,9,1,1,.44999999,.050000012,,.44999999,0,-.20067075,-.10536052,3.4000001,90,100,65,1,5,Atlanta,Miami,31,1,3.7856035
31,10,1,7,.94999999,.44999999,.94999999,,0,2.9444387,.58778667,3.4000001,90,50,65,7,2,New Orleans,Buffalo,31,1,3.7856035
31,11,1,6,.5,0,,,0,0,0,3.4000001,50,50,65,2,6,Buffalo,Minneapolis,31,1,3.7856035
31,12,1,12,.40000001,.099999994,,.40000001,0,-.40546513,-.25131443,3.4000001,70,90,65,8,3,San Francisco,Los Angeles,31,1,3.7856035
31,13,1,14,.15000001,.34999999,,.15000001,0,-1.734601,-.53062826,3.4000001,50,85,65,6,4,Minneapolis,Memphis,31,1,3.7856035
31,14,1,16,.40000001,.099999994,,.40000001,0,-.40546513,-.19415602,3.4000001,70,85,65,8,4,San Francisco,Memphis,31,1,3.7856035
31,15,1,2,.15000001,.34999999,,.15000001,0,-1.734601,-.58778667,3.4000001,50,90,65,6,1,Minneapolis,Atlanta,31,1,3.7856035
31,16,1,9,.55000001,.050000012,.55000001,,0,.20067075,.10536052,3.4000001,100,90,65,5,3,Miami,Los Angeles,31,1,3.7856035
31,17,0,5,.40000001,.099999994,,.40000001,0,-.40546513,-.53062826,3,50,85,95,3,2,Clippers,Celtics,31,1,1.1333492
31,18,0,14,.60000002,.10000002,.60000002,,0,.40546522,.47000363,3,80,50,95,5,6,Lakers,Pacers,31,1,1.1333492
31,19,0,10,.55000001,.050000012,.55000001,,0,.20067075,0,3,50,50,95,6,3,Pacers,Clippers,31,1,1.1333492
31,20,0,3,.64999998,.14999998,.64999998,,0,.61903912,.81093019,3,90,40,95,7,1,Spurs,76ers,31,1,1.1333492
31,21,0,1,.55000001,.050000012,.55000001,,0,.20067075,.22314355,3,50,40,95,3,1,Clippers,76ers,31,1,1.1333492
31,22,0,2,.40000001,.099999994,,.40000001,0,-.40546513,-.69314718,3,40,80,95,1,5,76ers,Lakers,31,1,1.1333492
31,23,0,13,.55000001,.050000012,.55000001,,0,.20067075,.051293295,3,100,95,95,4,8,Heat,Thunder,31,1,1.1333492
31,24,0,16,.69999999,.19999999,.69999999,,0,.84729779,.64185387,3,95,50,95,8,6,Thunder,Pacers,31,1,1.1333492
31,25,0,9,.2,.30000001,,.2,0,-1.3862944,-.69314718,3,50,100,95,3,4,Clippers,Heat,31,1,1.1333492
31,26,0,15,.69999999,.19999999,.69999999,,0,.84729779,.58778667,3,90,50,95,7,6,Spurs,Pacers,31,1,1.1333492
31,27,0,11,.44999999,.050000012,,.44999999,0,-.20067075,-.22314355,3,80,100,95,5,4,Lakers,Heat,31,1,1.1333492
31,28,0,8,.60000002,.10000002,.60000002,,0,.40546522,.11122563,3,95,85,95,8,2,Thunder,Celtics,31,1,1.1333492
31,29,0,12,.44999999,.050000012,,.44999999,0,-.20067075,-.10536052,3,90,100,95,7,4,Spurs,Heat,31,1,1.1333492
31,30,0,6,.5,0,,,0,0,.060624622,3,85,80,95,2,5,Celtics,Lakers,31,1,1.1333492
31,31,0,7,.55000001,.050000012,.55000001,,0,.20067075,.057158414,3,90,85,95,7,2,Spurs,Celtics,31,1,1.1333492
31,32,0,4,.75,.25,.75,,0,1.0986123,.86499745,3,95,40,95,8,1,Thunder,76ers,31,1,1.1333492
31,33,2,11,.40000001,.099999994,,.40000001,0,-.40546513,.18232156,7,60,50,50,4,5,Maryland,Massachusetts,31,1,.28951201
31,34,2,9,.30000001,.19999999,,.30000001,0,-.84729779,.58778667,7,90,50,50,3,5,Kansas,Massachusetts,31,1,.28951201
31,35,2,12,.5,0,,,0,0,.51082563,7,100,60,50,6,4,Montana,Maryland,31,1,.28951201
31,36,2,3,.5,0,,,0,0,-.11778303,7,80,90,50,7,1,New Mexico,Georgia,31,1,.28951201
31,37,2,2,.30000001,.19999999,,.30000001,0,-.84729779,-.4054651,7,60,90,50,4,1,Maryland,Georgia,31,1,.28951201
31,38,2,14,.5,0,,,0,0,.58778667,7,90,50,50,8,5,Wisconsin,Massachusetts,31,1,.28951201
31,39,2,4,.80000001,.30000001,.80000001,,0,1.3862945,0,7,90,90,50,1,8,Georgia,Wisconsin,31,1,.28951201
31,40,2,13,.30000001,.19999999,,.30000001,0,-.84729779,-.47000363,7,50,80,50,5,7,Massachusetts,New Mexico,31,1,.28951201
31,41,2,16,.5,0,,,0,0,-.10536052,7,90,100,50,8,6,Wisconsin,Montana,31,1,.28951201
31,42,2,5,.60000002,.10000002,.60000002,,0,.40546522,.25131443,7,90,70,50,3,2,Kansas,Idaho,31,1,.28951201
31,43,2,1,.44999999,.050000012,,.44999999,0,-.20067075,0,7,90,90,50,3,1,Kansas,Georgia,31,1,.28951201
31,44,2,15,.40000001,.099999994,,.40000001,0,-.40546513,-.22314355,7,80,100,50,7,6,New Mexico,Montana,31,1,.28951201
31,45,2,10,.5,0,,,0,0,.10536052,7,100,90,50,6,3,Montana,Kansas,31,1,.28951201
31,46,2,6,.40000001,.099999994,,.40000001,0,-.40546513,.15415068,7,70,60,50,2,4,Idaho,Maryland,31,1,.28951201
31,47,2,7,.40000001,.099999994,,.40000001,0,-.40546513,-.13353139,7,70,80,50,2,7,Idaho,New Mexico,31,1,.28951201
31,48,2,8,.5,0,,,0,0,-.25131443,7,70,90,50,2,8,Idaho,Wisconsin,31,1,.28951201
32,1,0,9,.2,.30000001,,.2,0,-1.3862944,-.69314718,3.5,40,80,60,3,4,Clippers,Heat,22,1,1.5497642
32,2,0,8,.69999999,.19999999,.69999999,,0,.84729779,.4054651,3.5,90,60,60,2,8,Celtics,Thunder,22,1,1.5497642
32,3,0,11,.40000001,.099999994,,.40000001,0,-.40546513,-.22314355,3.5,80,100,60,4,5,Heat,Lakers,22,1,1.5497642
32,4,0,13,.69999999,.19999999,.69999999,,0,.84729779,.28768209,3.5,80,60,60,4,8,Heat,Thunder,22,1,1.5497642
32,5,0,10,.5,0,,,0,0,.28768209,3.5,40,30,60,3,6,Clippers,Pacers,22,1,1.5497642
32,6,0,6,.5,0,,,0,0,.10536052,3.5,100,90,60,5,2,Lakers,Celtics,22,1,1.5497642
32,7,0,5,.1,.40000001,,.1,0,-2.1972246,-.81093019,3.5,40,90,60,3,2,Clippers,Celtics,22,1,1.5497642
32,8,0,7,.60000002,.10000002,.60000002,,0,.40546522,0,3.5,90,90,60,2,7,Celtics,Spurs,22,1,1.5497642
32,9,0,15,.80000001,.30000001,.80000001,,0,1.3862945,1.0986123,3.5,90,30,60,7,6,Spurs,Pacers,22,1,1.5497642
32,10,0,12,.5,0,,,0,0,.11778303,3.5,90,80,60,7,4,Spurs,Heat,22,1,1.5497642
32,11,0,1,.40000001,.099999994,,.40000001,0,-.40546513,.28768209,3.5,40,30,60,3,1,Clippers,76ers,22,1,1.5497642
32,12,0,2,.1,.40000001,,.1,0,-2.1972246,-1.2039728,3.5,30,100,60,1,5,76ers,Lakers,22,1,1.5497642
32,13,0,16,.30000001,.19999999,,.30000001,0,-.84729779,-.69314718,3.5,30,60,60,6,8,Pacers,Thunder,22,1,1.5497642
32,14,0,3,.80000001,.30000001,.80000001,,0,1.3862945,1.0986123,3.5,90,30,60,7,1,Spurs,76ers,22,1,1.5497642
32,15,0,14,.1,.40000001,,.1,0,-2.1972246,-1.2039728,3.5,30,100,60,6,5,Pacers,Lakers,22,1,1.5497642
32,16,0,4,.40000001,.099999994,,.40000001,0,-.40546513,-.69314718,3.5,30,60,60,1,8,76ers,Thunder,22,1,1.5497642
32,17,2,4,.89999998,.39999998,.89999998,,0,2.1972244,0,7,50,50,50,8,1,Wisconsin,Georgia,22,1,5.1379848
32,18,2,7,1,.5,1,,1,4.2626796,.69314718,7,60,30,50,7,2,New Mexico,Idaho,22,1,5.1379848
32,19,2,16,0,.5,,0,1,-4.2626801,-.69314718,7,50,100,50,8,6,Wisconsin,Montana,22,1,5.1379848
32,20,2,1,.40000001,.099999994,,.40000001,0,-.40546513,-.22314355,7,40,50,50,3,1,Kansas,Georgia,22,1,5.1379848
32,21,2,5,1,.5,1,,1,4.2626796,.28768209,7,40,30,50,3,2,Kansas,Idaho,22,1,5.1379848
32,22,2,9,0,.5,,0,1,-4.2626801,-.69314718,7,20,40,50,5,3,Massachusetts,Kansas,22,1,5.1379848
32,23,2,11,1,.5,1,,1,4.2626796,.69314718,7,40,20,50,4,5,Maryland,Massachusetts,22,1,5.1379848
32,24,2,15,0,.5,,0,1,-4.2626801,-.51082563,7,60,100,50,7,6,New Mexico,Montana,22,1,5.1379848
32,25,2,10,0,.5,,0,1,-4.2626801,-.91629076,7,40,100,50,3,6,Kansas,Montana,22,1,5.1379848
32,26,2,13,1,.5,1,,1,4.2626796,1.0986123,7,60,20,50,7,5,New Mexico,Massachusetts,22,1,5.1379848
32,27,2,6,.89999998,.39999998,.89999998,,0,2.1972244,.28768209,7,40,30,50,4,2,Maryland,Idaho,22,1,5.1379848
32,28,2,3,.60000002,.10000002,.60000002,,0,.40546522,.18232156,7,60,50,50,7,1,New Mexico,Georgia,22,1,5.1379848
32,29,2,2,.40000001,.099999994,,.40000001,0,-.40546513,-.22314355,7,40,50,50,4,1,Maryland,Georgia,22,1,5.1379848
32,30,2,12,1,.5,1,,1,4.2626796,.91629076,7,100,40,50,6,4,Montana,Maryland,22,1,5.1379848
32,31,2,8,.89999998,.39999998,.89999998,,0,2.1972244,.51082563,7,50,30,50,8,2,Wisconsin,Idaho,22,1,5.1379848
32,32,2,14,1,.5,1,,1,4.2626796,.91629076,7,50,20,50,8,5,Wisconsin,Massachusetts,22,1,5.1379848
32,33,1,8,1,.5,1,,1,4.2626796,.4054651,5.9000001,60,40,60,8,2,San Francisco,Buffalo,22,1,6.0125809
32,34,1,16,1,.5,1,,1,4.2626796,.15415068,5.9000001,70,60,60,4,8,Memphis,San Francisco,22,1,6.0125809
32,35,1,4,1,.5,1,,1,4.2626796,.28768209,5.9000001,80,60,60,1,8,Atlanta,San Francisco,22,1,6.0125809
32,36,1,13,0,.5,,0,1,-4.2626801,-.25131443,5.9000001,70,90,60,4,5,Memphis,Miami,22,1,6.0125809
32,37,1,14,0,.5,,0,1,-4.2626801,-.55961579,5.9000001,40,70,60,6,4,Minneapolis,Memphis,22,1,6.0125809
32,38,1,12,.5,0,,,0,0,-.28768209,5.9000001,60,80,60,8,3,San Francisco,Los Angeles,22,1,6.0125809
32,39,1,2,1,.5,1,,1,4.2626796,.69314718,5.9000001,80,40,60,1,6,Atlanta,Minneapolis,22,1,6.0125809
32,40,1,10,1,.5,1,,1,4.2626796,.69314718,5.9000001,80,40,60,3,6,Los Angeles,Minneapolis,22,1,6.0125809
32,41,1,1,1,.5,1,,1,4.2626796,.11778303,5.9000001,90,80,60,5,1,Miami,Atlanta,22,1,6.0125809
32,42,1,9,.40000001,.099999994,,.40000001,0,-.40546513,-.11778303,5.9000001,80,90,60,3,5,Los Angeles,Miami,22,1,6.0125809
32,43,1,15,.1,.40000001,,.1,0,-2.1972246,-.35667494,5.9000001,70,100,60,4,7,Memphis,New Orleans,22,1,6.0125809
32,44,1,5,1,.5,1,,1,4.2626796,.81093019,5.9000001,90,40,60,5,2,Miami,Buffalo,22,1,6.0125809
32,45,1,6,.60000002,.10000002,.60000002,,0,.40546522,0,5.9000001,40,40,60,2,6,Buffalo,Minneapolis,22,1,6.0125809
32,46,1,3,.40000001,.099999994,,.40000001,0,-.40546513,-.22314355,5.9000001,80,100,60,1,7,Atlanta,New Orleans,22,1,6.0125809
32,47,1,11,.30000001,.19999999,,.30000001,0,-.84729779,-.22314355,5.9000001,80,100,60,3,7,Los Angeles,New Orleans,22,1,6.0125809
32,48,1,7,1,.5,1,,1,4.2626796,.91629076,5.9000001,100,40,60,7,2,New Orleans,Buffalo,22,1,6.0125809
34,1,0,14,.25,.25,,.25,0,-1.0986123,-1.0986123,3.8,25,75,90,6,5,Pacers,Lakers,33,1,.83454162
34,2,0,2,.80000001,.30000001,.80000001,,0,1.3862945,1.0986123,3.8,75,25,90,5,1,Lakers,76ers,33,1,.83454162
34,4,0,6,.60000002,.10000002,.60000002,,0,.40546522,-.28768209,3.8,75,100,90,5,2,Lakers,Celtics,33,1,.83454162
34,5,0,3,.80000001,.30000001,.80000001,,0,1.3862945,1.0986123,3.8,75,25,90,7,1,Spurs,76ers,33,1,.83454162
34,6,0,11,.5,0,,,0,0,0,3.8,75,75,90,4,5,Heat,Lakers,33,1,.83454162
34,7,0,13,.69999999,.19999999,.69999999,,0,.84729779,0,3.8,75,75,90,4,8,Heat,Thunder,33,1,.83454162
34,8,0,12,.40000001,.099999994,,.40000001,0,-.40546513,0,3.8,75,75,90,4,7,Heat,Spurs,33,1,.83454162
34,9,0,5,.25,.25,,.25,0,-1.0986123,-.69314718,3.8,50,100,90,3,2,Clippers,Celtics,33,1,.83454162
34,10,0,4,.44999999,.050000012,,.44999999,0,-.20067075,-1.0986123,3.8,25,75,90,1,8,76ers,Thunder,33,1,.83454162
34,11,0,1,.5,0,,,0,0,-.69314718,3.8,25,50,90,1,3,76ers,Clippers,33,1,.83454162
34,12,0,7,.55000001,.050000012,.55000001,,0,.20067075,-.28768209,3.8,75,100,90,7,2,Spurs,Celtics,33,1,.83454162
34,13,0,8,.44999999,.050000012,,.44999999,0,-.20067075,-.28768209,3.8,75,100,90,8,2,Thunder,Celtics,33,1,.83454162
34,14,0,15,.25,.25,,.25,0,-1.0986123,-1.0986123,3.8,25,75,90,6,7,Pacers,Spurs,33,1,.83454162
34,15,0,10,.64999998,.14999998,.64999998,,0,.61903912,.69314718,3.8,50,25,90,3,6,Clippers,Pacers,33,1,.83454162
34,16,0,16,.60000002,.10000002,.60000002,,0,.40546522,1.0986123,3.8,75,25,90,8,6,Thunder,Pacers,33,1,.83454162
34,17,1,8,.69999999,.19999999,.69999999,,0,.84729779,.84729785,4.1999998,70,30,45,8,2,San Francisco,Buffalo,33,1,1.4666687
34,18,1,9,.30000001,.19999999,,.30000001,0,-.84729779,-.28768209,4.1999998,75,100,45,3,5,Los Angeles,Miami,33,1,1.4666687
34,19,1,15,.5,0,,,0,0,.47000363,4.1999998,80,50,45,7,4,New Orleans,Memphis,33,1,1.4666687
34,20,1,10,.75,.25,.75,,0,1.0986123,.51082563,4.1999998,75,45,45,3,6,Los Angeles,Minneapolis,33,1,1.4666687
34,21,1,2,.30000001,.19999999,,.30000001,0,-.84729779,-.51082563,4.1999998,45,75,45,6,1,Minneapolis,Atlanta,33,1,1.4666687
34,22,1,3,.5,0,,,0,0,.064538524,4.1999998,80,75,45,7,1,New Orleans,Atlanta,33,1,1.4666687
34,23,1,5,.89999998,.39999998,.89999998,,0,2.1972244,1.2039728,4.1999998,100,30,45,5,2,Miami,Buffalo,33,1,1.4666687
34,24,1,4,.69999999,.19999999,.69999999,,0,.84729779,.068992868,4.1999998,75,70,45,1,8,Atlanta,San Francisco,33,1,1.4666687
34,25,1,13,.80000001,.30000001,.80000001,,0,1.3862945,.69314718,4.1999998,100,50,45,5,4,Miami,Memphis,33,1,1.4666687
34,26,1,16,.5,0,,,0,0,-.33647224,4.1999998,50,70,45,4,8,Memphis,San Francisco,33,1,1.4666687
34,27,1,14,.5,0,,,0,0,-.10536052,4.1999998,45,50,45,6,4,Minneapolis,Memphis,33,1,1.4666687
34,28,1,1,.55000001,.050000012,.55000001,,0,.20067075,.28768209,4.1999998,100,75,45,5,1,Miami,Atlanta,33,1,1.4666687
34,29,1,11,.60000002,.10000002,.60000002,,0,.40546522,.064538524,4.1999998,80,75,45,7,3,New Orleans,Los Angeles,33,1,1.4666687
34,31,1,12,.5,0,,,0,0,-.068992868,4.1999998,70,75,45,8,3,San Francisco,Los Angeles,33,1,1.4666687
34,32,1,6,.40000001,.099999994,,.40000001,0,-.40546513,-.4054651,4.1999998,30,45,45,2,6,Buffalo,Minneapolis,33,1,1.4666687
34,33,2,5,.5,0,,,0,0,0,6.4000001,50,50,15,2,3,Idaho,Kansas,33,1,1.3168026
34,34,2,15,.75,.25,.75,,0,1.0986123,.69314718,6.4000001,100,50,15,7,6,New Mexico,Montana,33,1,1.3168026
34,35,2,8,.5,0,,,0,0,0,6.4000001,50,50,15,8,2,Wisconsin,Idaho,33,1,1.3168026
34,36,2,9,.60000002,.10000002,.60000002,,0,.40546522,0,6.4000001,50,50,15,5,3,Massachusetts,Kansas,33,1,1.3168026
