id,game,prob,extremity,upper,lower,p100,ea,focus,seed,outcome,pc,diff,brier,bin,Oj,resolution,reliability,outcomevar,screen1,screen2,screen3
22,21,.80000001,.30000001,.80000001,,0,,0,9,0,0,.56666666,.64000005,7,.72098768,.047788899,.006242949,.25005388,7,7,7
22,22,1,.5,1,,1,,1,1,1,1,.83333331,0,9,.85352111,.12329941,.021456067,.25005388,7,7,7
22,23,.30000001,.19999999,,.30000001,0,,0,15,0,1,.89999998,.090000004,2,.27793697,.050375104,.00048677804,.25005388,7,7,7
22,24,.89999998,.39999998,.89999998,,0,,1,3,0,0,.18666667,.80999994,8,.82594937,.10469652,.0054834923,.25005388,7,7,7
22,25,.40000001,.099999994,,.40000001,0,,0,13,0,1,.85333335,.16000001,3,.31976745,.033347692,.0064372639,.25005388,7,7,7
22,26,.94999999,.44999999,.94999999,,0,,1,5,1,1,.86000001,.0025000011,9,.85352111,.12329941,.0093081743,.25005388,7,7,7
22,27,.60000002,.10000002,.60000002,,0,,0,10,1,1,.48666668,.15999998,5,.60317463,.010159365,.000010078104,.25005388,7,7,7
22,28,.80000001,.30000001,.80000001,,0,,1,8,1,1,.54000002,.039999995,7,.72098768,.047788899,.006242949,.25005388,7,7,7
23,1,.60000002,.10000002,.60000002,,0,,0,16,0,0,.85333335,.36000001,5,.60317463,.010159365,.000010078104,.25005388,6,7,6
23,2,.30000001,.19999999,,.30000001,0,,0,15,0,1,.88666666,.090000004,2,.27793697,.050375104,.00048677804,.25005388,6,7,6
23,3,.40000001,.099999994,,.40000001,0,,0,14,0,1,.86666667,.16000001,3,.31976745,.033347692,.0064372639,.25005388,6,7,6
23,4,.60000002,.10000002,.60000002,,0,,0,13,0,0,.84666669,.36000001,5,.60317463,.010159365,.000010078104,.25005388,6,7,6
23,5,.60000002,.10000002,.60000002,,0,,1,5,1,1,.79333335,.15999998,5,.60317463,.010159365,.000010078104,.25005388,6,7,6
23,6,1,.5,1,,1,,1,7,1,1,.77333331,0,9,.85352111,.12329941,.021456067,.25005388,6,7,6
23,7,.5,0,,,0,,1,8,1,1,.54000002,.25,4,.46165413,.0016586743,.001470406,.25005388,6,7,6
23,8,.30000001,.19999999,,.30000001,0,,0,15,0,1,.85333335,.090000004,2,.27793697,.050375104,.00048677804,.25005388,6,7,6
23,9,.30000001,.19999999,,.30000001,0,,1,3,1,0,.84666669,.48999998,2,.27793697,.050375104,.00048677804,.25005388,6,7,6
23,10,.89999998,.39999998,.89999998,,0,,0,13,0,0,.83999997,.80999994,8,.82594937,.10469652,.0054834923,.25005388,6,7,6
23,11,.30000001,.19999999,,.30000001,0,,1,5,1,0,.82666665,.48999998,2,.27793697,.050375104,.00048677804,.25005388,6,7,6
23,12,.5,0,,,0,,1,6,1,0,.63333333,.25,4,.46165413,.0016586743,.001470406,.25005388,6,7,6
23,13,.40000001,.099999994,,.40000001,0,,0,10,0,1,.67333335,.16000001,3,.31976745,.033347692,.0064372639,.25005388,6,7,6
23,14,.2,.30000001,,.2,0,,0,9,0,1,.56666666,.040000003,1,.19934641,.091829933,4.2718608e-07,.25005388,6,7,6
23,15,.69999999,.19999999,.69999999,,0,4.6999998,1,2,1,1,.86000001,.090000004,6,.67654324,.0303325,.00055021921,.25005388,6,7,6
23,16,.69999999,.19999999,.69999999,,0,,0,14,1,1,.19333333,.090000004,6,.67654324,.0303325,.00055021921,.25005388,6,7,6
23,17,.5,0,,,0,,0,13,0,1,.80666667,.25,4,.46165413,.0016586743,.001470406,.25005388,6,7,6
23,18,.40000001,.099999994,,.40000001,0,,1,5,1,0,.81999999,.35999998,3,.31976745,.033347692,.0064372639,.25005388,6,7,6
23,19,.5,0,,,0,,0,11,1,0,.33333334,.25,4,.46165413,.0016586743,.001470406,.25005388,6,7,6
23,20,.30000001,.19999999,,.30000001,0,,0,10,0,1,.73333335,.090000004,2,.27793697,.050375104,.00048677804,.25005388,6,7,6
23,21,.40000001,.099999994,,.40000001,0,4.5999999,0,9,0,1,.56666666,.16000001,3,.31976745,.033347692,.0064372639,.25005388,6,7,6
23,22,.5,0,,,0,,0,16,0,1,.83333331,.25,4,.46165413,.0016586743,.001470406,.25005388,6,7,6
23,23,.2,.30000001,,.2,0,,0,15,0,1,.89999998,.040000003,1,.19934641,.091829933,4.2718608e-07,.25005388,6,7,6
23,24,.5,0,,,0,,0,14,1,0,.18666667,.25,4,.46165413,.0016586743,.001470406,.25005388,6,7,6
23,25,.2,.30000001,,.2,0,,1,4,1,0,.85333335,.63999999,1,.19934641,.091829933,4.2718608e-07,.25005388,6,7,6
23,26,.2,.30000001,,.2,0,4.8000002,0,12,0,1,.86000001,.040000003,1,.19934641,.091829933,4.2718608e-07,.25005388,6,7,6
23,27,.60000002,.10000002,.60000002,,0,,1,7,0,0,.48666668,.36000001,5,.60317463,.010159365,.000010078104,.25005388,6,7,6
23,28,.30000001,.19999999,,.30000001,0,,0,9,0,1,.54000002,.090000004,2,.27793697,.050375104,.00048677804,.25005388,6,7,6
24,1,1,.5,1,,1,,1,1,1,1,.85333335,0,9,.85352111,.12329941,.021456067,.25005388,6,6,5
24,2,1,.5,1,,1,,1,2,1,1,.88666666,0,9,.85352111,.12329941,.021456067,.25005388,6,6,5
24,3,.85000002,.35000002,.85000002,,0,,1,3,1,1,.86666667,.022499993,8,.82594937,.10469652,.00057843392,.25005388,6,6,5
24,4,.23999999,.25999999,,.23999999,0,,0,13,0,1,.84666669,.057599999,2,.27793697,.050375104,.0014392138,.25005388,6,6,5
24,5,.60000002,.10000002,.60000002,,0,,0,12,0,0,.79333335,.36000001,5,.60317463,.010159365,.000010078104,.25005388,6,6,5
24,6,.66000003,.16000003,.66000003,,0,,1,7,1,1,.77333331,.11559998,6,.67654324,.0303325,.00027367778,.25005388,6,6,5
24,7,.60000002,.10000002,.60000002,,0,,1,8,1,1,.54000002,.15999998,5,.60317463,.010159365,.000010078104,.25005388,6,6,5
24,8,.75,.25,.75,,0,,1,2,1,1,.85333335,.0625,7,.72098768,.047788899,.00084171485,.25005388,6,6,5
24,9,.94999999,.44999999,.94999999,,0,,1,3,1,1,.84666669,.0025000011,9,.85352111,.12329941,.0093081743,.25005388,6,6,5
24,10,.15000001,.34999999,,.15000001,0,,0,13,0,1,.83999997,.022500001,1,.19934641,.091829933,.0024350674,.25005388,6,6,5
24,11,.40000001,.099999994,,.40000001,0,,0,12,0,1,.82666665,.16000001,3,.31976745,.033347692,.0064372639,.25005388,6,6,5
24,12,.40000001,.099999994,,.40000001,0,,0,11,0,1,.63333333,.16000001,3,.31976745,.033347692,.0064372639,.25005388,6,6,5
24,13,.30000001,.19999999,,.30000001,0,,1,7,1,0,.67333335,.48999998,2,.27793697,.050375104,.00048677804,.25005388,6,6,5
24,14,.44999999,.050000012,,.44999999,0,,0,9,0,1,.56666666,.20249999,4,.46165413,.0016586743,.00013581895,.25005388,6,6,5
24,15,.89999998,.39999998,.89999998,,0,,1,2,1,1,.86000001,.010000004,8,.82594937,.10469652,.0054834923,.25005388,6,6,5
24,16,.25,.25,,.25,0,3.2,0,14,1,0,.19333333,.5625,2,.27793697,.050375104,.00078047405,.25005388,6,6,5
24,17,.33000001,.16999999,,.33000001,0,,0,13,0,1,.80666667,.10890001,3,.31976745,.033347692,.00010470545,.25005388,6,6,5
24,18,.80000001,.30000001,.80000001,,0,,1,5,1,1,.81999999,.039999995,7,.72098768,.047788899,.006242949,.25005388,6,6,5
24,19,.2,.30000001,,.2,0,,0,11,1,0,.33333334,.63999999,1,.19934641,.091829933,4.2718608e-07,.25005388,6,6,5
24,20,.40000001,.099999994,,.40000001,0,,0,10,0,1,.73333335,.16000001,3,.31976745,.033347692,.0064372639,.25005388,6,6,5
24,21,.5,0,,,0,,1,8,1,1,.56666666,.25,4,.46165413,.0016586743,.001470406,.25005388,6,6,5
24,22,1,.5,1,,1,5.3000002,1,1,1,1,.83333331,0,9,.85352111,.12329941,.021456067,.25005388,6,6,5
24,23,1,.5,1,,1,,1,2,1,1,.89999998,0,9,.85352111,.12329941,.021456067,.25005388,6,6,5
24,24,.99000001,.49000001,.99000001,,0,,1,3,0,0,.18666667,.98010004,9,.85352111,.12329941,.018626491,.25005388,6,6,5
24,25,.69999999,.19999999,.69999999,,0,4,1,4,1,1,.85333335,.090000004,6,.67654324,.0303325,.00055021921,.25005388,6,6,5
24,26,.25,.25,,.25,0,,0,12,0,1,.86000001,.0625,2,.27793697,.050375104,.00078047405,.25005388,6,6,5
24,27,.55000001,.050000012,.55000001,,0,,0,10,1,1,.48666668,.20249999,5,.60317463,.010159365,.0028275396,.25005388,6,6,5
24,28,.34999999,.15000001,,.34999999,0,,1,8,1,0,.54000002,.42250001,3,.31976745,.033347692,.00091400702,.25005388,6,6,5
25,1,.94999999,.44999999,.94999999,,0,,1,1,1,1,.85333335,.0025000011,9,.85352111,.12329941,.0093081743,.25005388,7,7,6
25,2,.89999998,.39999998,.89999998,,0,,1,2,1,1,.88666666,.010000004,8,.82594937,.10469652,.0054834923,.25005388,7,7,6
25,3,.60000002,.10000002,.60000002,,0,,1,3,1,1,.86666667,.15999998,5,.60317463,.010159365,.000010078104,.25005388,7,7,6
25,4,.85000002,.35000002,.85000002,,0,,1,4,1,1,.84666669,.022499993,8,.82594937,.10469652,.00057843392,.25005388,7,7,6
25,5,.25,.25,,.25,0,,0,12,0,1,.79333335,.0625,2,.27793697,.050375104,.00078047405,.25005388,7,7,6
25,6,.85000002,.35000002,.85000002,,0,,1,7,1,1,.77333331,.022499993,8,.82594937,.10469652,.00057843392,.25005388,7,7,6
25,7,.30000001,.19999999,,.30000001,0,,0,9,0,1,.54000002,.090000004,2,.27793697,.050375104,.00048677804,.25005388,7,7,6
25,8,.1,.40000001,,.1,0,,0,15,0,1,.85333335,.010000001,0,.17948718,.10426039,.006318212,.25005388,7,7,6
25,9,.85000002,.35000002,.85000002,,0,6.3000002,1,3,1,1,.84666669,.022499993,8,.82594937,.10469652,.00057843392,.25005388,7,7,6
25,10,.2,.30000001,,.2,0,,0,13,0,1,.83999997,.040000003,1,.19934641,.091829933,4.2718608e-07,.25005388,7,7,6
25,11,.40000001,.099999994,,.40000001,0,,1,5,1,0,.82666665,.35999998,3,.31976745,.033347692,.0064372639,.25005388,7,7,6
25,12,.69999999,.19999999,.69999999,,0,,0,11,0,0,.63333333,.48999998,6,.67654324,.0303325,.00055021921,.25005388,7,7,6
25,13,.60000002,.10000002,.60000002,,0,,1,7,1,1,.67333335,.15999998,5,.60317463,.010159365,.000010078104,.25005388,7,7,6
25,14,.64999998,.14999998,.64999998,,0,,0,9,0,0,.56666666,.42249995,6,.67654324,.0303325,.00070454465,.25005388,7,7,6
25,15,.94999999,.44999999,.94999999,,0,,1,2,1,1,.86000001,.0025000011,9,.85352111,.12329941,.0093081743,.25005388,7,7,6
25,16,.15000001,.34999999,,.15000001,0,,0,14,1,0,.19333333,.72249997,1,.19934641,.091829933,.0024350674,.25005388,7,7,6
25,17,.44999999,.050000012,,.44999999,0,,0,13,0,1,.80666667,.20249999,4,.46165413,.0016586743,.00013581895,.25005388,7,7,6
25,18,.64999998,.14999998,.64999998,,0,,1,5,1,1,.81999999,.12250002,6,.67654324,.0303325,.00070454465,.25005388,7,7,6
25,19,.55000001,.050000012,.55000001,,0,5.4000001,1,6,0,0,.33333334,.30250001,5,.60317463,.010159365,.0028275396,.25005388,7,7,6
25,20,.44999999,.050000012,,.44999999,0,,0,10,0,1,.73333335,.20249999,4,.46165413,.0016586743,.00013581895,.25005388,7,7,6
25,21,.55000001,.050000012,.55000001,,0,,0,9,0,0,.56666666,.30250001,5,.60317463,.010159365,.0028275396,.25005388,7,7,6
25,22,.94999999,.44999999,.94999999,,0,,1,1,1,1,.83333331,.0025000011,9,.85352111,.12329941,.0093081743,.25005388,7,7,6
25,23,.050000001,.44999999,,.050000001,0,,0,15,0,1,.89999998,.0025000002,0,.17948718,.10426039,.01676693,.25005388,7,7,6
25,24,.15000001,.34999999,,.15000001,0,5.4000001,0,14,1,0,.18666667,.72249997,1,.19934641,.091829933,.0024350674,.25005388,7,7,6
25,25,.89999998,.39999998,.89999998,,0,,1,4,1,1,.85333335,.010000004,8,.82594937,.10469652,.0054834923,.25005388,7,7,6
25,26,.40000001,.099999994,,.40000001,0,,0,12,0,1,.86000001,.16000001,3,.31976745,.033347692,.0064372639,.25005388,7,7,6
25,27,.40000001,.099999994,,.40000001,0,,1,7,0,1,.48666668,.16000001,3,.31976745,.033347692,.0064372639,.25005388,7,7,6
25,28,.34999999,.15000001,,.34999999,0,,0,9,0,1,.54000002,.12249999,3,.31976745,.033347692,.00091400702,.25005388,7,7,6
26,1,.0099999998,.49000001,,.0099999998,0,,0,16,0,1,.85333335,.000099999997,0,.17948718,.10426039,.028725905,.25005388,6,7,7
26,2,.94999999,.44999999,.94999999,,0,,1,2,1,1,.88666666,.0025000011,9,.85352111,.12329941,.0093081743,.25005388,6,7,7
26,3,.98000002,.48000002,.98000002,,0,3.0999999,1,3,1,1,.86666667,.00039999923,9,.85352111,.12329941,.015996914,.25005388,6,7,7
26,4,.02,.47999999,,.02,0,,0,13,0,1,.84666669,.00039999999,0,.17948718,.10426039,.025436161,.25005388,6,7,7
26,5,.75,.25,.75,,0,3.5,1,5,1,1,.79333335,.0625,7,.72098768,.047788899,.00084171485,.25005388,6,7,7
26,6,.44999999,.050000012,,.44999999,0,,1,7,1,0,.77333331,.30250001,4,.46165413,.0016586743,.00013581895,.25005388,6,7,7
26,7,.44999999,.050000012,,.44999999,0,,0,9,0,1,.54000002,.20249999,4,.46165413,.0016586743,.00013581895,.25005388,6,7,7
26,8,.0099999998,.49000001,,.0099999998,0,,0,15,0,1,.85333335,.000099999997,0,.17948718,.10426039,.028725905,.25005388,6,7,7
26,9,.34999999,.15000001,,.34999999,0,,0,14,0,1,.84666669,.12249999,3,.31976745,.033347692,.00091400702,.25005388,6,7,7
26,10,.0099999998,.49000001,,.0099999998,0,,0,13,0,1,.83999997,.000099999997,0,.17948718,.10426039,.028725905,.25005388,6,7,7
26,11,.30000001,.19999999,,.30000001,0,3.2,0,12,0,1,.82666665,.090000004,2,.27793697,.050375104,.00048677804,.25005388,6,7,7
26,12,.34999999,.15000001,,.34999999,0,,0,11,0,1,.63333333,.12249999,3,.31976745,.033347692,.00091400702,.25005388,6,7,7
26,13,.029999999,.47,,.029999999,0,,0,10,0,1,.67333335,.00089999998,0,.17948718,.10426039,.022346418,.25005388,6,7,7
26,14,.44999999,.050000012,,.44999999,0,,1,8,1,0,.56666666,.30250001,4,.46165413,.0016586743,.00013581895,.25005388,6,7,7
26,15,.94999999,.44999999,.94999999,,0,,1,2,1,1,.86000001,.0025000011,9,.85352111,.12329941,.0093081743,.25005388,6,7,7
26,16,.02,.47999999,,.02,0,,0,14,1,0,.19333333,.96039999,0,.17948718,.10426039,.025436161,.25005388,6,7,7
26,17,.02,.47999999,,.02,0,,0,13,0,1,.80666667,.00039999999,0,.17948718,.10426039,.025436161,.25005388,6,7,7
26,18,.69999999,.19999999,.69999999,,0,,1,5,1,1,.81999999,.090000004,6,.67654324,.0303325,.00055021921,.25005388,6,7,7
26,19,.12,.38,,.12,0,,0,11,1,0,.33333334,.7744,1,.19934641,.091829933,.0062958528,.25005388,6,7,7
26,20,.25,.25,,.25,0,,0,10,0,1,.73333335,.0625,2,.27793697,.050375104,.00078047405,.25005388,6,7,7
26,21,.69999999,.19999999,.69999999,,0,,0,9,0,0,.56666666,.48999998,6,.67654324,.0303325,.00055021921,.25005388,6,7,7
26,22,.98000002,.48000002,.98000002,,0,,1,1,1,1,.83333331,.00039999923,9,.85352111,.12329941,.015996914,.25005388,6,7,7
26,23,.02,.47999999,,.02,0,,0,15,0,1,.89999998,.00039999999,0,.17948718,.10426039,.025436161,.25005388,6,7,7
26,24,.69999999,.19999999,.69999999,,0,,1,3,0,0,.18666667,.48999998,6,.67654324,.0303325,.00055021921,.25005388,6,7,7
26,25,.85000002,.35000002,.85000002,,0,,1,4,1,1,.85333335,.022499993,8,.82594937,.10469652,.00057843392,.25005388,6,7,7
26,26,.80000001,.30000001,.80000001,,0,,1,5,1,1,.86000001,.039999995,7,.72098768,.047788899,.006242949,.25005388,6,7,7
26,27,.89999998,.39999998,.89999998,,0,,1,7,0,0,.48666668,.80999994,8,.82594937,.10469652,.0054834923,.25005388,6,7,7
26,28,.44999999,.050000012,,.44999999,0,,0,9,0,1,.54000002,.20249999,4,.46165413,.0016586743,.00013581895,.25005388,6,7,7
27,1,.60000002,.10000002,.60000002,,0,,0,16,0,0,.85333335,.36000001,5,.60317463,.010159365,.000010078104,.25005388,6,6,6
27,2,.60000002,.10000002,.60000002,,0,,0,15,0,0,.88666666,.36000001,5,.60317463,.010159365,.000010078104,.25005388,6,6,6
27,3,.60000002,.10000002,.60000002,,0,,1,3,1,1,.86666667,.15999998,5,.60317463,.010159365,.000010078104,.25005388,6,6,6
27,4,.60000002,.10000002,.60000002,,0,,0,13,0,0,.84666669,.36000001,5,.60317463,.010159365,.000010078104,.25005388,6,6,6
27,5,.60000002,.10000002,.60000002,,0,,1,5,1,1,.79333335,.15999998,5,.60317463,.010159365,.000010078104,.25005388,6,6,6
27,6,.60000002,.10000002,.60000002,,0,,1,7,1,1,.77333331,.15999998,5,.60317463,.010159365,.000010078104,.25005388,6,6,6
27,7,.60000002,.10000002,.60000002,,0,,0,9,0,0,.54000002,.36000001,5,.60317463,.010159365,.000010078104,.25005388,6,6,6
27,8,.60000002,.10000002,.60000002,,0,,1,2,1,1,.85333335,.15999998,5,.60317463,.010159365,.000010078104,.25005388,6,6,6
27,9,.60000002,.10000002,.60000002,,0,4.4000001,1,3,1,1,.84666669,.15999998,5,.60317463,.010159365,.000010078104,.25005388,6,6,6
27,10,.60000002,.10000002,.60000002,,0,,1,4,1,1,.83999997,.15999998,5,.60317463,.010159365,.000010078104,.25005388,6,6,6
27,11,.60000002,.10000002,.60000002,,0,,0,12,0,0,.82666665,.36000001,5,.60317463,.010159365,.000010078104,.25005388,6,6,6
27,12,.60000002,.10000002,.60000002,,0,4.4000001,0,11,0,0,.63333333,.36000001,5,.60317463,.010159365,.000010078104,.25005388,6,6,6
27,13,.60000002,.10000002,.60000002,,0,,1,7,1,1,.67333335,.15999998,5,.60317463,.010159365,.000010078104,.25005388,6,6,6
27,14,.60000002,.10000002,.60000002,,0,,1,8,1,1,.56666666,.15999998,5,.60317463,.010159365,.000010078104,.25005388,6,6,6
27,15,.60000002,.10000002,.60000002,,0,,0,15,0,0,.86000001,.36000001,5,.60317463,.010159365,.000010078104,.25005388,6,6,6
27,16,.60000002,.10000002,.60000002,,0,,0,14,1,1,.19333333,.15999998,5,.60317463,.010159365,.000010078104,.25005388,6,6,6
27,17,.60000002,.10000002,.60000002,,0,,0,13,0,0,.80666667,.36000001,5,.60317463,.010159365,.000010078104,.25005388,6,6,6
27,18,.60000002,.10000002,.60000002,,0,,1,5,1,1,.81999999,.15999998,5,.60317463,.010159365,.000010078104,.25005388,6,6,6
27,19,.60000002,.10000002,.60000002,,0,4.4000001,1,6,0,0,.33333334,.36000001,5,.60317463,.010159365,.000010078104,.25005388,6,6,6
27,20,.60000002,.10000002,.60000002,,0,,1,7,1,1,.73333335,.15999998,5,.60317463,.010159365,.000010078104,.25005388,6,6,6
27,21,.60000002,.10000002,.60000002,,0,,1,8,1,1,.56666666,.15999998,5,.60317463,.010159365,.000010078104,.25005388,6,6,6
27,22,.60000002,.10000002,.60000002,,0,,0,16,0,0,.83333331,.36000001,5,.60317463,.010159365,.000010078104,.25005388,6,6,6
27,23,.60000002,.10000002,.60000002,,0,,0,15,0,0,.89999998,.36000001,5,.60317463,.010159365,.000010078104,.25005388,6,6,6
27,24,.60000002,.10000002,.60000002,,0,,1,3,0,0,.18666667,.36000001,5,.60317463,.010159365,.000010078104,.25005388,6,6,6
27,25,.60000002,.10000002,.60000002,,0,,0,13,0,0,.85333335,.36000001,5,.60317463,.010159365,.000010078104,.25005388,6,6,6
27,26,.60000002,.10000002,.60000002,,0,,1,5,1,1,.86000001,.15999998,5,.60317463,.010159365,.000010078104,.25005388,6,6,6
27,27,.60000002,.10000002,.60000002,,0,,0,10,1,1,.48666668,.15999998,5,.60317463,.010159365,.000010078104,.25005388,6,6,6
27,28,.60000002,.10000002,.60000002,,0,,1,8,1,1,.54000002,.15999998,5,.60317463,.010159365,.000010078104,.25005388,6,6,6
28,1,.050000001,.44999999,,.050000001,0,,0,16,0,1,.85333335,.0025000002,0,.17948718,.10426039,.01676693,.25005388,7,7,7
28,2,.75,.25,.75,,0,,1,2,1,1,.88666666,.0625,7,.72098768,.047788899,.00084171485,.25005388,7,7,7
28,3,.050000001,.44999999,,.050000001,0,4.3000002,0,14,0,1,.86666667,.0025000002,0,.17948718,.10426039,.01676693,.25005388,7,7,7
28,4,.34999999,.15000001,,.34999999,0,,0,13,0,1,.84666669,.12249999,3,.31976745,.033347692,.00091400702,.25005388,7,7,7
28,5,.30000001,.19999999,,.30000001,0,,0,12,0,1,.79333335,.090000004,2,.27793697,.050375104,.00048677804,.25005388,7,7,7
28,6,.44999999,.050000012,,.44999999,0,,0,10,0,1,.77333331,.20249999,4,.46165413,.0016586743,.00013581895,.25005388,7,7,7
28,7,.55000001,.050000012,.55000001,,0,,0,9,0,0,.54000002,.30250001,5,.60317463,.010159365,.0028275396,.25005388,7,7,7
28,8,.1,.40000001,,.1,0,,0,15,0,1,.85333335,.010000001,0,.17948718,.10426039,.006318212,.25005388,7,7,7
28,9,.25,.25,,.25,0,,0,14,0,1,.84666669,.0625,2,.27793697,.050375104,.00078047405,.25005388,7,7,7
28,10,.64999998,.14999998,.64999998,,0,,1,4,1,1,.83999997,.12250002,6,.67654324,.0303325,.00070454465,.25005388,7,7,7
28,11,.44999999,.050000012,,.44999999,0,,0,12,0,1,.82666665,.20249999,4,.46165413,.0016586743,.00013581895,.25005388,7,7,7
28,12,.55000001,.050000012,.55000001,,0,,0,11,0,0,.63333333,.30250001,5,.60317463,.010159365,.0028275396,.25005388,7,7,7
28,13,.30000001,.19999999,,.30000001,0,,0,10,0,1,.67333335,.090000004,2,.27793697,.050375104,.00048677804,.25005388,7,7,7
28,14,.60000002,.10000002,.60000002,,0,,0,9,0,0,.56666666,.36000001,5,.60317463,.010159365,.000010078104,.25005388,7,7,7
28,15,.079999998,.42000002,,.079999998,0,,0,15,0,1,.86000001,.0063999998,0,.17948718,.10426039,.0098977005,.25005388,7,7,7
28,16,.2,.30000001,,.2,0,,0,14,1,0,.19333333,.63999999,1,.19934641,.091829933,4.2718608e-07,.25005388,7,7,7
28,17,.44999999,.050000012,,.44999999,0,,0,13,0,1,.80666667,.20249999,4,.46165413,.0016586743,.00013581895,.25005388,7,7,7
28,18,.5,0,,,0,,0,12,0,1,.81999999,.25,4,.46165413,.0016586743,.001470406,.25005388,7,7,7
28,19,.44999999,.050000012,,.44999999,0,,0,11,1,0,.33333334,.30250001,4,.46165413,.0016586743,.00013581895,.25005388,7,7,7
28,20,.55000001,.050000012,.55000001,,0,,1,7,1,1,.73333335,.20249999,5,.60317463,.010159365,.0028275396,.25005388,7,7,7
28,21,.5,0,,,0,,1,8,1,1,.56666666,.25,4,.46165413,.0016586743,.001470406,.25005388,7,7,7
28,22,.050000001,.44999999,,.050000001,0,,0,16,0,1,.83333331,.0025000002,0,.17948718,.10426039,.01676693,.25005388,7,7,7
28,23,.94999999,.44999999,.94999999,,0,,1,2,1,1,.89999998,.0025000011,9,.85352111,.12329941,.0093081743,.25005388,7,7,7
28,24,.30000001,.19999999,,.30000001,0,,0,14,1,0,.18666667,.48999998,2,.27793697,.050375104,.00048677804,.25005388,7,7,7
28,25,.34999999,.15000001,,.34999999,0,4.5,0,13,0,1,.85333335,.12249999,3,.31976745,.033347692,.00091400702,.25005388,7,7,7
28,26,.55000001,.050000012,.55000001,,0,4.5999999,1,5,1,1,.86000001,.20249999,5,.60317463,.010159365,.0028275396,.25005388,7,7,7
28,27,.44999999,.050000012,,.44999999,0,,1,7,0,1,.48666668,.20249999,4,.46165413,.0016586743,.00013581895,.25005388,7,7,7
28,28,.40000001,.099999994,,.40000001,0,,0,9,0,1,.54000002,.16000001,3,.31976745,.033347692,.0064372639,.25005388,7,7,7
29,1,.1,.40000001,,.1,0,,1,1,1,0,.85333335,.81,0,.17948718,.10426039,.006318212,.25005388,5,6,6
29,2,.029999999,.47,,.029999999,0,,1,2,1,0,.88666666,.94090003,0,.17948718,.10426039,.022346418,.25005388,5,6,6
29,3,.059999999,.44,,.059999999,0,,1,3,1,0,.86666667,.8836,0,.17948718,.10426039,.014277187,.25005388,5,6,6
29,4,.090000004,.41,,.090000004,0,4.1999998,1,4,1,0,.84666669,.82809997,0,.17948718,.10426039,.0080079557,.25005388,5,6,6
29,5,.079999998,.42000002,,.079999998,0,,0,12,0,1,.79333335,.0063999998,0,.17948718,.10426039,.0098977005,.25005388,5,6,6
29,6,.029999999,.47,,.029999999,0,,1,7,1,0,.77333331,.94090003,0,.17948718,.10426039,.022346418,.25005388,5,6,6
29,7,.050000001,.44999999,,.050000001,0,,1,8,1,0,.54000002,.90249997,0,.17948718,.10426039,.01676693,.25005388,5,6,6
29,8,.050000001,.44999999,,.050000001,0,,1,2,1,0,.85333335,.90249997,0,.17948718,.10426039,.01676693,.25005388,5,6,6
29,9,.02,.47999999,,.02,0,,0,14,0,1,.84666669,.00039999999,0,.17948718,.10426039,.025436161,.25005388,5,6,6
29,10,.029999999,.47,,.029999999,0,,1,4,1,0,.83999997,.94090003,0,.17948718,.10426039,.022346418,.25005388,5,6,6
29,11,.039999999,.46000001,,.039999999,0,4.5999999,1,5,1,0,.82666665,.92159998,0,.17948718,.10426039,.019456675,.25005388,5,6,6
29,12,.050000001,.44999999,,.050000001,0,,1,6,1,0,.63333333,.90249997,0,.17948718,.10426039,.01676693,.25005388,5,6,6
29,13,.029999999,.47,,.029999999,0,,1,7,1,0,.67333335,.94090003,0,.17948718,.10426039,.022346418,.25005388,5,6,6
29,14,.029999999,.47,,.029999999,0,,0,9,0,1,.56666666,.00089999998,0,.17948718,.10426039,.022346418,.25005388,5,6,6
29,15,.029999999,.47,,.029999999,0,,0,15,0,1,.86000001,.00089999998,0,.17948718,.10426039,.022346418,.25005388,5,6,6
29,16,.029999999,.47,,.029999999,0,,0,14,1,0,.19333333,.94090003,0,.17948718,.10426039,.022346418,.25005388,5,6,6
29,17,.1,.40000001,,.1,0,,1,4,1,0,.80666667,.81,0,.17948718,.10426039,.006318212,.25005388,5,6,6
29,18,.050000001,.44999999,,.050000001,0,,0,12,0,1,.81999999,.0025000002,0,.17948718,.10426039,.01676693,.25005388,5,6,6
29,19,.02,.47999999,,.02,0,,0,11,1,0,.33333334,.96039999,0,.17948718,.10426039,.025436161,.25005388,5,6,6
29,20,.090000004,.41,,.090000004,0,,0,10,0,1,.73333335,.0081000002,0,.17948718,.10426039,.0080079557,.25005388,5,6,6
29,21,.029999999,.47,,.029999999,0,,0,9,0,1,.56666666,.00089999998,0,.17948718,.10426039,.022346418,.25005388,5,6,6
29,22,.079999998,.42000002,,.079999998,0,,1,1,1,0,.83333331,.84640002,0,.17948718,.10426039,.0098977005,.25005388,5,6,6
29,23,.079999998,.42000002,,.079999998,0,4,0,15,0,1,.89999998,.0063999998,0,.17948718,.10426039,.0098977005,.25005388,5,6,6
29,24,.090000004,.41,,.090000004,0,,1,3,0,1,.18666667,.0081000002,0,.17948718,.10426039,.0080079557,.25005388,5,6,6
29,25,.02,.47999999,,.02,0,,0,13,0,1,.85333335,.00039999999,0,.17948718,.10426039,.025436161,.25005388,5,6,6
29,26,.050000001,.44999999,,.050000001,0,,1,5,1,0,.86000001,.90249997,0,.17948718,.10426039,.01676693,.25005388,5,6,6
